00035185.wav|Evenimentele pot fi: sigure Șansa (probabilitatea) de realizare este 1.|Evenimentele pot fi: sigure Șansa, probabilitatea, de realizare este 1.
00035186.wav|Elevii clasei a VI-a au obținut la testul de matematică următoarele rezultate: două note de 4, șase note de 5, patru note de 6, patru note de 7, trei note de 8, două note de 9 și patru note de 10.|Elevii clasei a VI-a au obținut la testul de matematică următoarele rezultate: două note de 4, șase note de 5, patru note de 6, patru note de 7, trei note de 8, două note de 9 și patru note de 10.
00035187.wav|Structurați într-un tabel informația despre notele obținute de elevi la test.|Structurați într-un tabel informația despre notele obținute de elevi la test.
00035188.wav|Tabelul conține rezultatele obținute de elevii clasei a VI-a la testul de matematică.|Tabelul conține rezultatele obținute de elevii clasei a VI-a la testul de matematică.
00035189.wav|În acest caz, se spune că am realizat o analiză statistică, am colectat și am înregistrat date.|În acest caz, se spune că am realizat o analiză statistică, am colectat și am înregistrat date.
00035190.wav|Datele statistice pot fi ilustrate cu ajutorul:|Datele statistice pot fi ilustrate cu ajutorul:
00035191.wav|Reprezentarea grafică este dată în figura 1.|Reprezentarea grafică este dată în figura 1.
00035192.wav|Biblioteca școlară are cărți în limba română – 50%, în limba rusă – 25%, în limba engleză – 10% și în limba franceză – 15%.|Biblioteca școlară are cărți în limba română – 50%, în limba rusă – 25%, în limba engleză – 10% și în limba franceză – 15%.
00035193.wav|Reprezentați aceste date printr-o diagramă circulară.|Reprezentați aceste date printr-o diagramă circulară.
00035194.wav|Rezolvare: Reprezentarea grafică este dată în figura 2.|Rezolvare: Reprezentarea grafică este dată în figura 2.
00035195.wav|În graficul alăturat sunt prezentate cantitățile de suc produse lunar de o fabrică în prima jumătate a anului 2011.|În graficul alăturat sunt prezentate cantitățile de suc produse lunar de o fabrică în prima jumătate a anului 2011.
00035196.wav|Comentați situația care s-a creat la această firmă în semestrul I al anului.|Comentați situația care s-a creat la această firmă în semestrul I al anului.
00035197.wav|Ce recomandări puteți da administrației fabricii?|Ce recomandări puteți da administrației fabricii?
00035198.wav|Din cele 24 de meciuri preconizate, clubul de fotbal „Noroc” a câștigat 11 și a făcut 8 remize.|Din cele 24 de meciuri preconizate, clubul de fotbal „Noroc” a câștigat 11 și a făcut 8 remize.
00035199.wav|Din cele 24 de meciuri planificate, clubul de fotbal „Succes” a câștigat 14 meciuri și a făcut 5 remize.|Din cele 24 de meciuri planificate, clubul de fotbal „Succes” a câștigat 14 meciuri și a făcut 5 remize.
00035200.wav|Pentru fiecare victorie echipa obține 3 puncte, iar pentru fiecare remiză – un punct.|Pentru fiecare victorie echipa obține 3 puncte, iar pentru fiecare remiză – un punct.
00035201.wav|Au mai rămas de jucat încă 5 meciuri.|Au mai rămas de jucat încă 5 meciuri.
00035202.wav|Care dintre cele două cluburi de fotbal are mai multe șanse să ocupe locul I în cantonament?|Care dintre cele două cluburi de fotbal are mai multe șanse să ocupe locul I în cantonament?
00035203.wav|Au oare șanse egale de realizare următoarele evenimente în cadrul experimentului „Aruncarea unui zar”?|Au oare șanse egale de realizare următoarele evenimente în cadrul experimentului „Aruncarea unui zar”?
00035204.wav|Într-o comună sunt 350 de case: 210 dintre acestea sunt cu un nivel, 120 – cu două niveluri și 20 – cu trei niveluri.|Într-o comună sunt 350 de case: 210 dintre acestea sunt cu un nivel, 120 – cu două niveluri și 20 – cu trei niveluri.
00035205.wav|Determinați numărul de case din propria localitate (zonă de locuit), clasificați-le și reprezentați datele obținute cu ajutorul unei diagrame prin batoane.|Determinați numărul de case din propria localitate, zonă de locuit,  clasificați-le și reprezentați datele obținute cu ajutorul unei diagrame prin batoane.
00035206.wav|Reprezentați printr-o diagramă circulară, în procente, prezența în biblioteca proprie a cărților editate în diferite limbi.|Reprezentați printr-o diagramă circulară, în procente, prezența în biblioteca proprie a cărților editate în diferite limbi.
00035207.wav|Diagramele de mai jos sunt greșite.|Diagramele de mai jos sunt greșite.
00035208.wav|Depistați greșelile și construiți corect diagramele.|Depistați greșelile și construiți corect diagramele.
00035209.wav|Din 25 l de lapte se obțin 3 l de smântână.|Din 25 l de lapte se obțin 3 l de smântână.
00035210.wav|Câtă smântână se va obține din 75 l de lapte?|Câtă smântână se va obține din 75 l de lapte?
00035211.wav|De cât lapte este nevoie pentru a obține 4,5 l de smântână?|De cât lapte este nevoie pentru a obține 4,5 l de smântână?
00035212.wav|Un fermier a plantat 5 pomi în 30 de minute.|Un fermier a plantat 5 pomi în 30 de minute.
00035213.wav|Dacă va continua lucrul în același ritm, în cât timp va reuși să planteze 150 de pomi?|Dacă va continua lucrul în același ritm, în cât timp va reuși să planteze 150 de pomi?
00035214.wav|Următorul tabel reprezintă viteza și timpul cu care poate fi parcursă una și aceeași distanță cu diferite mijloace de transport.|Următorul tabel reprezintă viteza și timpul cu care poate fi parcursă una și aceeași distanță cu diferite mijloace de transport.
00035215.wav|Care este raportul dintre numărul băieților și numărul fetelor?|Care este raportul dintre numărul băieților și numărul fetelor?
00035216.wav|Din 2 500 de semințe de porumb au încolțit 2 175.|Din 2 500 de semințe de porumb au încolțit 2 175.
00035217.wav|Care este procentul de încolțire a semințelor?|Care este procentul de încolțire a semințelor?
00035218.wav|Fie experimentul „Se alege la întâmplare o cifră”.|Fie experimentul „Se alege la întâmplare o cifră”.
00035219.wav|Formulați două exemple de evenimente: a) sigure;|Formulați două exemple de evenimente: a, sigure;
00035220.wav|Într-o cutie sunt 16 creioane de culoare verde și 14 de culoare albastră.|Într-o cutie sunt 16 creioane de culoare verde și 14 de culoare albastră.
00035221.wav|Care dintre următoarele evenimente are o șansă mai mare de realizare:|Care dintre următoarele evenimente are o șansă mai mare de realizare:
00035222.wav|A: „Se extrage la întâmplare un creion de culoare verde” sau B: „Se extrage la întâmplare un creion de culoare albastră”?|A: „Se extrage la întâmplare un creion de culoare verde” sau B: „Se extrage la întâmplare un creion de culoare albastră”?
00035223.wav|Domnul Bănuț vorbește la telefon, în medie, 200 min.|Domnul Bănuț vorbește la telefon, în medie, 200 min.
00035224.wav|Un muncitor avea salariul de 1 600 lei.|Un muncitor avea salariul de 1 600 lei.
00035225.wav|În prezent, el are salariul de 2 320 lei.|În prezent, el are salariul de 2 320 lei.
00035226.wav|Cu câte procente i s-a majorat salariul?|Cu câte procente i s-a majorat salariul?
00035227.wav|Un profesor avea salariul de 1 800 lei.|Un profesor avea salariul de 1 800 lei.
00035228.wav|În prezent, salariul lui este mai mare cu 35%.|În prezent, salariul lui este mai mare cu 35%.
00035229.wav|Ce salariu are acum profesorul?|Ce salariu are acum profesorul?
00035230.wav|Faceți o vizită la biblioteca școlară și determinați numărul de cărți editate în diverse limbi.|Faceți o vizită la biblioteca școlară și determinați numărul de cărți editate în diverse limbi.
00035231.wav|Reprezentați datele obținute cu ajutorul.|Reprezentați datele obținute cu ajutorul.
00035232.wav|Aduceți exemple de utilizare a elementelor de organizare a datelor din activitățile profesionale ale părinților.|Aduceți exemple de utilizare a elementelor de organizare a datelor din activitățile profesionale ale părinților.
00035233.wav|Cu câte procente trebuie să mărească el suma prezentă pentru a obține suma inițială?|Cu câte procente trebuie să mărească el suma prezentă pentru a obține suma inițială?
00035234.wav|Un număr reprezintă 80% din alt număr.|Un număr reprezintă 80% din alt număr.
00035235.wav|Câte procente reprezintă al doilea număr din.|Câte procente reprezintă al doilea număr din.
00035236.wav|Figura geometrică este o mulțime de puncte.|Figura geometrică este o mulțime de puncte.
00035237.wav|Punctul este cea mai simplă figură geometrică.|Punctul este cea mai simplă figură geometrică.
00035238.wav|Trei sau mai multe puncte ale unei drepte se numesc puncte coliniare.|Trei sau mai multe puncte ale unei drepte se numesc puncte coliniare.
00035239.wav|Două drepte din aceeași suprafață plană care nu se intersectează se numesc drepte paralele.|Două drepte din aceeași suprafață plană care nu se intersectează se numesc drepte paralele.
00035240.wav|Două drepte care se intersectează se numesc drepte concurente.|Două drepte care se intersectează se numesc drepte concurente.
00035241.wav|Semidreapta este o parte a dreptei formată din toate punctele acestei drepte situate de aceeași parte a unui punct al ei, numit origine al acestei semidrepte.|Semidreapta este o parte a dreptei formată din toate punctele acestei drepte situate de aceeași parte a unui punct al ei, numit origine al acestei semidrepte.
00035242.wav|Un punct O al unei drepte împarte această dreaptă în două semidrepte opuse, el fiind originea acestor semidrepte.|Un punct O al unei drepte împarte această dreaptă în două semidrepte opuse, el fiind originea acestor semidrepte.
00035243.wav|Segmentul este o parte a dreptei formată din toate punctele acestei drepte situate între două puncte ale ei, numite extremități.|Segmentul este o parte a dreptei formată din toate punctele acestei drepte situate între două puncte ale ei, numite extremități.
00035244.wav|Suprafața apei lacului (în lipsa valurilor) sugerează o porțiune de plan.|Suprafața apei lacului, în lipsa valurilor, sugerează o porțiune de plan.
00035245.wav|Dacă o dreaptă se află într-un plan, atunci ea împarte acest plan în două părți numite semiplane.|Dacă o dreaptă se află într-un plan, atunci ea împarte acest plan în două părți numite semiplane.
00035246.wav|Doar una dintre următoarele propoziții este falsă.|Doar una dintre următoarele propoziții este falsă.
00035247.wav|Prinr-un punct putem construi o infinitate de drepte.|Prinr-un punct putem construi o infinitate de drepte.
00035248.wav|Prin două puncte diferite putem construi o singură dreaptă.|Prin două puncte diferite putem construi o singură dreaptă.
00035249.wav|Segmentele congruente au lungimi egale.|Segmentele congruente au lungimi egale.
00035250.wav|Dacă fiecare din dreptele a și b este paralelă cu dreapta c, atunci dreptele a și b sunt paralele.|Dacă fiecare din dreptele a și b este paralelă cu dreapta c, atunci dreptele a și b sunt paralele.
00035251.wav|Dacă fiecare din dreptele a și b este concurentă cu dreapta c, atunci dreptele a și b sunt concurente.|Dacă fiecare din dreptele a și b este concurentă cu dreapta c, atunci dreptele a și b sunt concurente.
00035252.wav|Punctul A aparține dreptei d. Punctul A nu aparține dreptei d. Punctele A, B, C aparțin dreptei d. Punctul A aparține planului α.|Punctul A aparține dreptei d. Punctul A nu aparține dreptei d. Punctele A, B, C aparțin dreptei d. Punctul A aparține planului α.
00035253.wav|Dreapta a aparține planului α.|Dreapta a aparține planului α.
00035254.wav|Semidreapta BC cu originea B. Dreptele a și b sunt paralele.|Semidreapta BC cu originea B. Dreptele a și b sunt paralele.
00035255.wav|Dreptele a și b nu sunt paralele.|Dreptele a și b nu sunt paralele.
00035256.wav|Dreptele a și b se intersectează în punctul M sau dreptele a și b sunt concurente în punctul M. Dreptele a și b sunt perpendiculare.|Dreptele a și b se intersectează în punctul M sau dreptele a și b sunt concurente în punctul M. Dreptele a și b sunt perpendiculare.
00035257.wav|Segmentale AB și CD sunt congruente.|Segmentale AB și CD sunt congruente.
00035258.wav|Lungimea segmentului AB este mai mare decât lungimea segmentului CD.|Lungimea segmentului AB este mai mare decât lungimea segmentului CD.
00035259.wav|Cum putem scrie cu ajutorul simbolurilor matematice propoziția: „Punctele M, N și K sunt coliniare.|Cum putem scrie cu ajutorul simbolurilor matematice propoziția: „Punctele M, N și K sunt coliniare.
00035260.wav|Punctele A, B și C sunt coliniare în această ordine.|Punctele A, B și C sunt coliniare în această ordine.
00035261.wav|Calculați distanța dintre mijloacele segmentelor AB și BC, dacă AB = 24 cm și BC = 16 cm.|Calculați distanța dintre mijloacele segmentelor AB și BC, dacă AB = 24 cm și BC = 16 cm.
00035262.wav|Segmentele AB și BC sunt situate pe aceeași dreaptă.|Segmentele AB și BC sunt situate pe aceeași dreaptă.
00035263.wav|Aflați BC, dacă AB = 16 cm și distanța dintre mijloacele segmentelor date este de 14 cm.|Aflați BC, dacă AB = 16 cm și distanța dintre mijloacele segmentelor date este de 14 cm.
00035264.wav|Punctele A, B și C sunt necoliniare.|Punctele A, B și C sunt necoliniare.
00035265.wav|Prin fiecare două din ele a fost construită o dreaptă.|Prin fiecare două din ele a fost construită o dreaptă.
00035266.wav|În câte porțiuni împart planul dreptele construite?|În câte porțiuni împart planul dreptele construite?
00035267.wav|Dreptele-axe numerice Ox și Oy din desen sunt perpendiculare.|Dreptele-axe numerice Ox și Oy din desen sunt perpendiculare.
00035268.wav|Aflați similar coordonatele celorlalte puncte din desen.|Aflați similar coordonatele celorlalte puncte din desen.
